Time,Pistoning (suspension_slide),Angle_X,Angle_Y,Angle_Z
0.8812500000000175,-0.0035028185229748487,-0.0006838215049356222,-4.73644322482869e-05,-0.017443163320422173
0.8822916666666842,-0.003494424279779196,-0.000701853190548718,-3.848244887194596e-05,-0.0174847524613142
0.883333333333351,-0.003486090339720249,-0.0007195048965513706,-3.0104058168944903e-05,-0.017526747658848763
0.8843750000000177,-0.0034778001718223095,-0.0007370723178610206,-2.3065033019520342e-05,-0.017569197341799736
0.8854166666666844,-0.003469538176432252,-0.0007548106950707734,-1.5686477127019316e-05,-0.017610790207982063
0.8864583333333511,-0.003461288521066308,-0.0007724917959421873,-8.78648461366538e-06,-0.017652329057455063
0.8875000000000178,-0.003453065874055028,-0.0007904315716587007,-1.9364558738743654e-06,-0.01769338920712471
0.8885416666666845,-0.003444854635745287,-0.000807964475825429,4.270958925189916e-06,-0.017734650522470474
0.8895833333333513,-0.0034366578329354525,-0.0008256065775640309,1.0942559129034635e-05,-0.017775628715753555
0.890625000000018,-0.0034284740686416626,-0.0008432494360022247,1.8956705389427952e-05,-0.017817042768001556
0.8916666666666847,-0.0034203054383397102,-0.0008604639442637563,2.574192694737576e-05,-0.01785726100206375
0.8927083333333514,-0.0034121458884328604,-0.0008778474293649197,3.270250090281479e-05,-0.017897745594382286
0.8937500000000181,-0.0034040024038404226,-0.0008953256183303893,3.8844431401230395e-05,-0.01793874241411686
0.8947916666666849,-0.0033958887215703726,-0.0009128458332270384,4.679407720686868e-05,-0.017980512231588364
0.8958333333333516,-0.0033877897076308727,-0.0009297564392909408,5.433706610347144e-05,-0.018020708113908768
0.8968750000000183,-0.003379718866199255,-0.0009464437025599182,6.186392420204356e-05,-0.018061066046357155
0.897916666666685,-0.003371972357854247,-0.00095875293482095,6.77006391924806e-05,-0.01809934712946415
0.8989583333333517,-0.0033644295763224363,-0.0009705156553536654,7.576075586257502e-05,-0.018140608444809914
0.9000000000000185,-0.0033569736406207085,-0.0009819549741223454,8.211172098526731e-05,-0.01818029209971428
0.9010416666666852,-0.0033495721872895956,-0.000993666355498135,8.880221867002547e-05,-0.01822005957365036
0.9020833333333519,-0.0033422037959098816,-0.0010052559664472938,9.536956349620596e-05,-0.018259650096297264
0.9031250000000186,-0.0033348610159009695,-0.0010169059969484806,0.00010177183867199346,-0.01829981431365013
0.9041666666666853,-0.003327521262690425,-0.0010288276243954897,0.0001084691466530785,-0.01834002137184143
0.905208333333352,-0.003320192452520132,-0.0010406023357063532,0.00011517662642290816,-0.018379658460617065
0.9062500000000188,-0.003312889253720641,-0.0010523159289732575,0.00012172570859547704,-0.018419237807393074
0.9072916666666855,-0.0033056121319532394,-0.001063916482962668,0.00012856305693276227,-0.018458444625139236
0.9083333333333522,-0.0032983501441776752,-0.001075579784810543,0.0001345569035038352,-0.018498359248042107
0.9093750000000189,-0.00329110911116004,-0.0010871445992961526,0.00014055777864996344,-0.01853851042687893
0.9104166666666856,-0.0032838850747793913,-0.0010987651767209172,0.0001469659327995032,-0.01857844367623329
0.9114583333333524,-0.003276679664850235,-0.0011101567652076483,0.0001518155331723392,-0.018617570400238037
0.9125000000000191,-0.003269494278356433,-0.0011215731501579285,0.00015886030450928956,-0.018656685948371887
0.9135416666666858,-0.003262326819822192,-0.0011328900000080466,0.00016692209464963526,-0.018695764243602753
0.9145833333333525,-0.0032551747281104326,-0.0011440895032137632,0.00017437050701119006,-0.018735375255346298
0.9156250000000192,-0.0032480452209711075,-0.0011553990188986063,0.00018216969328932464,-0.01877524144947529
0.916666666666686,-0.003240938065573573,-0.001166594447568059,0.0001899003254948184,-0.01881510205566883
0.9177083333333527,-0.0032338483724743128,-0.001177657162770629,0.00019775101100094616,-0.018855419009923935
0.9187500000000194,-0.003226783825084567,-0.0011887205764651299,0.0002043900458374992,-0.01889529451727867
0.9197916666666861,-0.0032197406981140375,-0.0011998062254860997,0.0002110806672135368,-0.018935201689600945
0.9208333333333528,-0.003212719690054655,-0.0012106503127142787,0.0002180218871217221,-0.0189747903496027
0.9218750000000195,-0.003205719171091914,-0.0012215499300509691,0.0002244362112833187,-0.01901368238031864
0.9229166666666863,-0.0031987354159355164,-0.0012322476832196116,0.00023096991935744882,-0.01905260793864727
0.923958333333353,-0.003191775642335415,-0.001243039034307003,0.00023841208894737065,-0.019091498106718063
0.9250000000000197,-0.0031848354265093803,-0.0012534683337435126,0.0002451424952596426,-0.01912998966872692
0.9260416666666864,-0.0031779196579009295,-0.001263831160031259,0.0002503157302271575,-0.019168328493833542
0.9270833333333531,-0.003171032527461648,-0.0012740790843963623,0.0002566165931057185,-0.01920611783862114
0.9281250000000199,-0.0031641600653529167,-0.0012842732248827815,0.0002647365618031472,-0.01924414001405239
0.9291666666666866,-0.0031573071610182524,-0.0012942999601364136,0.00027271584258414805,-0.019282087683677673
0.9302083333333533,-0.003150480566546321,-0.0013043072540313005,0.0002810859587043524,-0.019319940358400345
0.93125000000002,-0.0031438118312507868,-0.0013482286594808102,0.0003251636808272451,-0.01939566060900688
0.9322916666666867,-0.0031415848061442375,-0.0013783229514956474,0.00032074880436994135,-0.019466986879706383
0.9333333333333534,-0.0031375556718558073,-0.0013932366855442524,0.000319224433042109,-0.019510457292199135
0.9343750000000202,-0.0031404250767081976,-0.0013510118005797267,0.00014125811867415905,-0.019519703462719917
0.9354166666666869,-0.003144100308418274,-0.0012844372540712357,0.0001322455209447071,-0.019546642899513245
0.9364583333333536,-0.003142113098874688,-0.0012532549444586039,0.00012138354213675484,-0.019573083147406578
0.9375000000000203,-0.0031394187826663256,-0.0012209698325023055,0.00011159817222505808,-0.019598202779889107
0.938541666666687,-0.003136393614113331,-0.001187496935017407,0.00010121153172804043,-0.019625507295131683
0.9395833333333538,-0.0031330594792962074,-0.001154002733528614,9.182692156173289e-05,-0.019652407616376877
0.9406250000000205,-0.0031294487416744232,-0.0011200186563655734,8.293796418001875e-05,-0.01967928186058998
0.9416666666666872,-0.0031255714129656553,-0.0010863839415833354,7.455689774360508e-05,-0.019705669954419136
0.9427083333333539,-0.003121494548395276,-0.0010510941501706839,6.492211832664907e-05,-0.019732913002371788
0.9437500000000206,-0.003117149230092764,-0.0010163253173232079,5.8324996643932536e-05,-0.019760509952902794
0.9447916666666873,-0.0031125566456466913,-0.0009821123676374555,5.03964074596297e-05,-0.019789069890975952
0.9458333333333541,-0.003107749857008457,-0.0009472286910749972,4.33579261880368e-05,-0.019817791879177094
0.9468750000000208,-0.0031027072109282017,-0.0009125730721279979,3.580357224564068e-05,-0.019847141578793526
0.9479166666666875,-0.00309754628688097,-0.0008785619866102934,2.8313252187217586e-05,-0.019876139238476753
0.9489583333333542,-0.003092070808634162,-0.0008560687419958413,1.734350917104166e-05,-0.01990247145295143
0.9500000000000209,-0.0030864225700497627,-0.0008356862817890942,5.284946382744238e-06,-0.01992865279316902
